Key,Ticket Creation Date,Resolved Date,Recorded AV,Assumed AV,Recorded AV with Missing Dates
COCOON-632,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-646,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-645,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-643,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-641,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-638,11,23,|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-652,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-651,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-647,11,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-656,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-655,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-654,11,23,|23|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-660,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-659,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-658,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-657,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-667,12,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-666,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-663,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-662,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-671,12,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-674,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-676,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-675,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-680,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-688,12,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-687,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-685,12,23,|23|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-684,12,23,|11|,|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-689,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-691,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-704,13,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-703,13,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-702,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-700,13,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-712,13,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-711,13,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-726,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-725,13,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-723,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-722,13,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-715,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-731,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-729,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-728,13,23,|,|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-736,13,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-735,13,23,|,|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-733,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-732,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-743,13,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-741,13,23,|23|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-747,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-754,14,23,|13|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-752,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-751,14,23,|13|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-757,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-760,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-767,14,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-765,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-764,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-768,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-775,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-770,14,23,|23|,|14|15|16|17|18|19|20|21|22|23|,|
COCOON-777,15,23,|13|,|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-776,15,23,|23|,|15|16|17|18|19|20|21|22|23|,|
COCOON-781,15,23,|23|,|15|16|17|18|19|20|21|22|23|,|
COCOON-780,15,23,|12|,|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-779,15,23,|23|,|15|16|17|18|19|20|21|22|23|,|
COCOON-778,15,23,|23|,|15|16|17|18|19|20|21|22|23|,|
COCOON-784,15,23,|23|,|15|16|17|18|19|20|21|22|23|,|
COCOON-790,16,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-788,16,23,|23|,|16|17|18|19|20|21|22|23|,|
COCOON-794,16,23,|23|,|16|17|18|19|20|21|22|23|,|
COCOON-800,16,23,|7|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-796,16,23,|23|,|16|17|18|19|20|21|22|23|,|
COCOON-801,16,23,|23|,|16|17|18|19|20|21|22|23|,|
COCOON-809,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-812,17,23,|16|,|16|17|18|19|20|21|22|23|,|
COCOON-811,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-817,17,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-815,17,23,|23|,|17|18|19|20|21|22|23|,|
COCOON-826,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-823,18,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-822,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-819,17,23,|15|,|15|16|17|18|19|20|21|22|23|,|
COCOON-839,18,23,|10|,|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-837,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-836,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-835,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-833,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-829,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-828,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-855,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-843,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-841,18,23,|16|,|16|17|18|19|20|21|22|23|,|
COCOON-852,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-851,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-849,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-863,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-877,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-875,18,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-884,19,23,|17|,|17|18|19|20|21|22|23|,|
COCOON-873,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-872,18,23,|23|,|18|19|20|21|22|23|,|
COCOON-891,20,23,|23|,|20|21|22|23|,|
COCOON-890,19,23,|23|,|19|20|21|22|23|,|
COCOON-899,19,23,|18|,|18|19|20|21|22|23|,|
COCOON-205,8,23,|7|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-904,19,23,|18|,|18|19|20|21|22|23|,|
COCOON-902,19,23,|23|,|19|20|21|22|23|,|
COCOON-900,19,23,|,|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-212,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-211,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-210,8,23,|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-209,8,23,|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-206,8,23,|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-219,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-218,9,23,|7|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-217,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-216,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-215,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-214,9,23,|7|,|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-224,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-223,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-222,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-221,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-220,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-231,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-230,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-229,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-228,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-235,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-233,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-232,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-236,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-243,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-242,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-241,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-240,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-239,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-238,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-237,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-250,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-249,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-248,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-246,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-245,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-244,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-254,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-252,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-260,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-259,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-258,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-257,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-263,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-262,9,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-261,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-266,9,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-265,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-264,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-269,9,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-275,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-274,9,23,|6|,|6|7|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-273,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-272,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-277,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-283,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-281,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-280,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-278,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-288,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-287,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-286,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-285,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-284,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-297,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-296,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-292,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-290,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-289,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-306,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-305,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-303,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-302,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-301,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-308,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-307,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-310,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-320,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-319,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-315,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-314,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-313,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-312,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-327,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-325,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-323,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-333,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-332,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-331,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-329,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-342,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-341,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
COCOON-340,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-339,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-338,9,23,|9|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-336,9,23,|8|,|8|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|
COCOON-335,9,23,|,|9|10|11|12|13|14|15|16|17|18|19|20|21|22|23|,|2.0.5-dev (Current CVS)|
