Bug ID,Version Index,Version Name,Days from Version to Ticket Creation,LOC touched from Version to Ticket Creation,Bugginess
QPIDJMS-404,8,0.8.0,880,8185,No
QPIDJMS-404,9,0.9.0,828,7812,No
QPIDJMS-404,10,0.10.0,748,7396,No
QPIDJMS-404,11,0.11.0,678,7173,No
QPIDJMS-404,12,0.11.1,653,6314,No
QPIDJMS-404,13,0.20.0,545,4585,No
QPIDJMS-404,14,0.21.0,491,3877,No
QPIDJMS-404,15,0.22.0,454,3663,No
QPIDJMS-404,16,0.23.0,429,3652,No
QPIDJMS-404,17,0.24.0,344,3226,No
QPIDJMS-404,18,0.25.0,300,3167,No
QPIDJMS-404,19,0.26.0,285,3167,No
QPIDJMS-404,20,0.27.0,255,2876,No
QPIDJMS-404,21,0.28.0,216,2876,No
QPIDJMS-404,22,0.29.0,177,2721,No
QPIDJMS-404,23,0.30.0,139,2652,No
QPIDJMS-404,24,0.31.0,114,2248,No
QPIDJMS-404,25,0.32.0,76,1784,No
QPIDJMS-404,26,0.33.0,34,1637,No
QPIDJMS-404,27,0.34.0,20,1388,Yes
QPIDJMS-67,1,0.1.0,77,177,No
QPIDJMS-67,2,0.2.0,19,169,Yes
QPIDJMS-245,1,0.1.0,657,465,No
QPIDJMS-245,2,0.2.0,599,457,No
QPIDJMS-245,3,0.3.0,570,302,No
QPIDJMS-245,4,0.4.0,504,184,No
QPIDJMS-245,5,0.5.0,492,184,No
QPIDJMS-245,6,0.6.0,450,182,No
QPIDJMS-245,7,0.7.0,380,182,No
QPIDJMS-245,8,0.8.0,320,182,No
QPIDJMS-245,9,0.9.0,268,162,No
QPIDJMS-245,10,0.10.0,188,106,No
QPIDJMS-245,11,0.11.0,118,106,No
QPIDJMS-245,12,0.11.1,93,106,Yes
QPIDJMS-126,1,0.1.0,207,344,No
QPIDJMS-126,2,0.2.0,149,248,No
QPIDJMS-126,3,0.3.0,120,209,No
QPIDJMS-126,4,0.4.0,54,205,No
QPIDJMS-126,5,0.5.0,42,204,No
QPIDJMS-126,6,0.6.0,0,0,Yes
QPIDJMS-368,1,0.1.0,1093,2145,No
QPIDJMS-368,2,0.2.0,1035,2108,No
QPIDJMS-368,3,0.3.0,1006,2072,No
QPIDJMS-368,4,0.4.0,940,2058,No
QPIDJMS-368,5,0.5.0,928,1934,No
QPIDJMS-368,6,0.6.0,886,1578,No
QPIDJMS-368,7,0.7.0,816,1395,No
QPIDJMS-368,8,0.8.0,756,1395,No
QPIDJMS-368,9,0.9.0,704,1184,No
QPIDJMS-368,10,0.10.0,624,1021,No
QPIDJMS-368,11,0.11.0,554,1005,No
QPIDJMS-368,12,0.11.1,529,911,No
QPIDJMS-368,13,0.20.0,421,755,No
QPIDJMS-368,14,0.21.0,367,641,No
QPIDJMS-368,15,0.22.0,330,601,No
QPIDJMS-368,16,0.23.0,305,597,No
QPIDJMS-368,17,0.24.0,220,534,No
